id,sentence,label
286,odredište im je grad šid na granici između srbije i članice eua hrvatske nakon što je mađarska zatvorila granicu sa srbijom,0
288,na hrvatskom graničnom prijelazu tovarnik prema srbiji od ponoći se nalaze volonteri i djelatnici hrvatskog crvenog križa zbog najavljenog mogućeg vala izbjeglica potvrdila je jutros hini glasnogovornica hrvatskog crvenog križa katarina zorić,1
289,došli su na poziv načelnika stožera zaštite i spašavanja vukovarskosrijemske županije a imaju pripremljena materijalna sredstva za prihvat vodu setove za prvu pomoć deke akrtikle za osobnu higijenu i drugo dodala je,1
290,na terenu na gp tovarnik je 11 članova tima crvenog križa od kojih su četvoro iz središnjeg ureda iz zagreba a 11oro su članovi interventnog tima crvenog križa u vinkovcima,1
292,hrvatski crveni križ djeluje u suradnji i koordinaciji s policijom te drugim državni institucijama i udrugama civilnog društva kaže glasnogovornica zorić,0
293,prema njezinim riječima u hrvatsku je u srijedu ušlo 892 migranata od kojih je obrađeno 576 ljudi 98 djece do 14 godina 108 žena i 360 muškaraca,1
296,oni se u tom razdoblju slobodno kreću nisu u zatvoru rekla je šefica diplomacija,0
297,hrvatska je tvrdi pusić prva zemlja na tom putu od grčke prema zapadu koja faktički administrativno poduzima sve što treba uključujući registraciju selekcioniranje ljudi i pružanje sve potrebnu pomoći,1
301,objasnila je da se što se tiče zadržavanja u hrvatskoj dio migranata koji zadovoljavaju uvjete mogu podnijeti molbu za za azil ali ga mogu tražiti i negdje drugdje,0
302,mi nećemo nikoga ilegalno gurati preko granice apsolutno ne rekla je pusić,1
303,ocijenila je da će broj migranata koji će ući u hrvatsku zasigurno prijeći zadanu kvotu koju je odredila europska unija ponovivši da hrvatska ima dogovor s partnerima ako se približimo onom broju koji je preko naših kapaciteta,1
304,od 16 rujna 2015 godine u republiku hrvatsku ušlo je nešto više od 27 tisuća migranata,0
305,i dalje je veliki pritisak migranata na području pp tovarnik gdje se trenutno nalazi oko 3900 ljudi koji će se tijekom dana autobusima i vlakom prevoziti prema graničnim prijelazima s mađarskom objavio je mup danas u podne,1
307,oko 400 njih koji su noć proveli pred granicom blizu graničnog prijelaza bregana po zadnjim bi informacijama u slovenske prihvatne centre trebalo biti organizirano prebačeno tijekom dana,1
308,policijska uprava novo mesto koja koordinira prihvat izbjeglica na tom dijelu granice objavila je u subotu navečer da je uspostavljena bolja suradnja s hrvatskim pograničnim tijelima koja ih sada obavještavaju o dolasku pojedinih skupina a da je u kontaktu s hrvatskim premijerom zoranom milanovićem potvrdio je prije toga u novom mestu i slovenski premijer miro cerar te rekao da je potreban hitan dogovor o rješenju izbjegličke krize na razini europske unije o preraspoređivanju tereta koji sada pada samo na neke članice,1
309,cerar je rekao da slovenska policija dobro obavlja svoje zadaće postupajući prema izbjeglicama i migrantima humano i bez nasilja da kontrolira zelenu granicu prema hrvatskoj i da za sada nije potreban dodatni angažman vojske,1
310,slovenski ministar vanjskih poslova karl erjavec izjavio je u subotu navečer za slovensku televiziju da slovenija može privremeno primiti najviše oko 9000 izbjeglica i migranata jer je to kapacitet koji ima na raspolaganju za njihov smještaj te da je u vezi s nalaženjem rješenja u stalnom kontaktu s austrijom i njemačkom pri čemu je upozorio da se mogu očekivati novi valovi migranata zbog čega treba naći zajedničko rješenje situacije na razini europske unije,1
313,slovenci su poslali i helikopter koji je prelijetao područje a oko 60ak policajaca sa psima stvorilo je živi zid ispred izbjeglica,1
314,još je oko 400injak izbjeglica na bregani a oko sat vremena nakon početka blokade ipak su po njih stigla dva autobusa,0
316,želimo prihvatiti one koji to trebaju ali moramo reći onima koji dolaze iz drugih razloga iz ekonomskih razloga da nema izgleda da ostanu kazala je merkel,1
317,na željezničku postaju botovo u nedjelju oko 18 sati došao je još jedan vlak iz tovarnika s između 1400 i 1500 migranata koje je policija po izlasku iz vlaka preusmjerila na ilegalni granični prijelaz s mađarskom preko kojega je u zadnja dva dana prešlo najmanje 8000 izbjeglica,0
318,migranti su dovezeni u 11 vagona te preusmjereni na ilagelani granični prijelaz udaljen dva kilometra od botova,0
319,tijekom noći se ne očekuju novi dolasci migranata vlakom no nije isključen njihov dolazak autobusima,0
320,maria iz afganistana koja je putovala s izbjeglicama u grčkoj se razdvojila od supruga i jednog djeteta,0
321,u srbiji je čekajući liječničku pomoć za dijete s downovim sindromom izgubila još dvoje djece koja su s njom putovala,0
322,ipak priča ima sretan kraj,1
323,u baranji je maria dobila vijest kako su joj djeca pronađena te kako čekaju nju i sestru na austrijskoj granici,0
324,akciju je pratio unhcr,1
325,ukupni broj izbjeglica koji bi mogli ući ovaj vikend u austriju vjerojatno će do kraja dana u nedjelju biti i dvadeset tisuća rekao je glasnogovornik ministarstva unutarnjih poslova,1
326,mjesto nickelsdorf uz mađarsku granicu primit će vjerojatno tri četvrtine od svih onih koji su ušli u zemlju rekao je aleksander marakovits za dpa,1
329,u sloveniju je do nedjelje poslije podne po procjeni policije ušlo oko 2500 izbjeglica i migranata koji su većinom popisani a dio i smješten u prihvatne centre no većina odlazi prema austriji koja je primila stotinjak izbjeglica unatoč najavama da će ih vraćati preko graničnog prijelaza šentilj,1
330,skupina od stotinu migranata kojoj je bio blokiran ulaz u austriju uspjela je prijeći njezinu južnu granicu sa slovenijom protrčavši pokraj austrijskih redarstvenika u spielfeldu rekao je jedan policijski djelatnik,1
331,nismo ih mogli zadržati jer su nahrupili u masi rekao je taj policijski djelatnik priznavši da nije bilo dovoljno policajaca da bi zaustavili migrante kojima je ulaz u austriju bio onemogućen zato što nisu imali putne isprave a nisu ni zatražili azil,1
332,isti izvor kazao je kako se prema granici kreće još oko 700 migranata koji će vjerojatno također nastojati ući u austriju,1
334,organizacija je impresivna,0
335,izbjeglice imaju šatore wc hranu i odjeću koju su ljudi prikupili ističe,0
336,iako su tijekom dana mađarske vlasti pojačale vojnu prisutnost kod graničnog prijelaza beremend na granici s hrvatskom kod petrovog sela a nakon toga na graničnom prijelazu postavili i čelična vrata u nedjelju poslijepodne ipak su počele propuštati autobuse s izbjeglicama koji stižu iz tovarnika doznaje se u ravnateljstvu policije,1
337,izbjeglice su u petak mogle prelaziti preko ovoga prijelaza u mađarsku odakle ih se autobusima dalje prevozilo prema austriji ali su se s obzirom na postavljanje čeličnih vrata pojavile dvojbe hoće li im mađarske vlasti i dalje dopustiti prolaz,1
338,u policiji ističu kako prelazak izbjeglica preko graničnog prijelaza baranjsko petrovo selo i njihov prihvat na mađarskoj strani za sada funkcionira normalno,0
339,katarina zorić glasnogovornica hcka za index se osvrnula na situaciju na terenu u opatovcu ali i na drugim izbjegličkim punktovima,1
340,u opatovcu će biti jedan hangar hcka u kojem će biti podjela pića higijenskih potrepština a zaliha ima dovoljno,0
341,u području oko hangara bit će mali šatori koji će služiti kao svojevrsne blagovaonice gdje će ljudi moći jesti,1
342,usto hck će imati i ured u kojemu će biti pružena psihosocijalna pomoć i usluge službe traženja koja se bavi spajanjem obitelji jer smo već imali nekoliko slučajeva s izbjeglicama u hrvatskoj da su se tijekom puta razdvojili od obitelji pa traže pomoć,1
343,netko ode vlakom ostatak obitelji se ne uspije ukrcati a mi razmjenjujemo podatke s drugim državama i stranama pa im pomažemo da ih pronađu,1
344,sve je pod kontrolom dobivamo donacije nije kriza,1
345,ako se stanje promijeni obavijestiti ćemo javnost kazala je zorić za index,0
346,šatorsko naselje u opatovcu završeno je unutar 24 sata i spremno je za dolazak ljudi,0
347,u njemu će izbjeglice imati sve potrebne uvjete,0
348,u naselju je podignuto 200 vojnih šatora a svaki je kapaciteta je 26 osoba,0
349,u svaki je plan smjestiti po 22 ljudi javlja nova tv,1
352,u opatovcu će migranti boraviti najduže 3648 sati a od tamo će ih se transportirati prema granici,0
355,svi koji nam prigovaraju da tranzitiramo nekoga da ne poštivamo pravila dublinske konvencije i slično trebaju se zapitati što su sami napravili izjavio je ranko ostojić na konferenciji za novinare na ulazu u kamp koji je uz državnu cestu na izlazu iz opatovca prema iloku podignula hrvatska vojska za privremeni smještaj migranata koji ulaze u hrvatsku,1
356,kroz mađarsku je kaže prošlo najmanje pola milijuna ljudi što neregistrirano što registrirano pa ta država ne može hrvatskoj djeliti lekcije o postupanju prema migrantima,1
357,sindikat kriminalističke policije uputio je u nedjelju prosvjedno pismo ministru unutarnjih poslova ranku ostojiću u kojemu neozbiljnim ugrožavajućim te profesionalno nedopustivim propustom rukovodstva mupa smatra to što je u petak u vlaku s migrantima u mađarsku upućeno i 36 hrvatskih policajaca te traže da se slučaj istraži i utvrdi udgovornost,1
359,što se broja ljudi tiče tu ih je između 100 i 200 dosta ima obitelji male djece tek nešto malo mlađih muškaraca,1
361,ne treba ništa od hrane i odjeće svega ima,0
363,tu se cijelo vrijeme kuha granica je s naše strane otvorena a sa slovenske zatvorena tamo je kod njih mali broj specijalaca na ogradi,1
365,ljudi su jako umorni treći dan im je tu ne znaju što i kako frustracija se širi,1
366,boje se maknuti s granice kako ne bi propustili ukrcavanje u autobuse,0
367,zanima ih kad će se maknuti zahvalni su na svemu ali žele samo dalje,1
368,dobro su organizirani čiste smeće tamo je jako čisto nismo vidjeli ni papirić bocu,0
370,izbjeglice njih tristotinjak okupljene na graničnom prijelazu harmica izgledaju očajno a oko 13 sati jedan muškarac u četrdesetim godinama popeo se na ogradu i prijetio da će se baciti u sutlu jer kako je rekao očajan je i ne može više podnijeti ovu situaciju,0
372,mađari postavljaju čeličnu ogradu na graničnom prijelazu baranjsko petrovo seloberemend javio je hrt,0
373,u zagrebu je ostalo tek dvadesetak izbjeglica doznaje se od policije,0
374,u hotelu porin u zagrebačkom naselju dugave i u prihvatnom centru ježevo trenutno nema izbjeglica dok ih je na zagrebačkom velesajmu ostala tek nekolicina potvrdila je i glasnogovornica hrvatskog crvenog križa katarina zorić,0
375,u tijeku je ukrcaj izbjeglica na autobuse iz ježeva prema graničnom prijelazu goričan a u zagrebu ih je ostalo tek dvadesetak izvjestili su iz mupa,0
378,iz tovarnika za botovo krenuo novi vlak prema botovu,0
379,slovenci zatvorili harmicu,0
381,granični prijelaz horgoš 1 jutros su otvorili mađarski i srpski ministar unutarnjih poslova nebojša stefanovič i šandor pinter objavio je b92,0
384,i dalje je veliki pritisak migranata na području pp tovarnik gdje se trenutno nalazi oko 3900 ljudi koji će se tijekom dana autobusima i vlakom prevoziti prema graničnim prijelazima s mađarskom objavio je mup,1
386,više od dvije tisuće izbjeglica i migranata ilegalnim je prijelazom kod botova uz pomoć koprivničkokriževačke policije ušlo u mađarsku tijekom protekle noći,1
387,uz još 4000 njih koji su tim prijelazom u mađarsku ušli dan ranije ilegalni prijelaz kod botova postao je jedan od najčešće korištenih u ovoj migracijskoj krizi,1
388,n1 javlja kako je izbjeglicama na bregani potrebna toplija odjeća te da ima dosta onih koji su pokisli i trenutno u mokroj odjeći čekaju na prijelaz granice,0
389,odjeća je potrebna za odrasle više ima muškaraca nego žena,0
392,čelnik austrijskog crvenog križa gerry foitik izjavio je za apu da je u austriju u subotu došlo između 12000 i 13000 migranata,0
393,zamjenik šefa policije u austrijskoj pokrajini gradišće christian stella rekao je agenciji apa da ih mađarska nije dovoljno upozorila na novi izbjeglički val,1
394,za sav promet zatvoreno je sedam graničnih prijelaza sa srbijom i jedan prema sloveniji priopćeno je u nedjelju ujutro iz haka,0
395,zatvoreni su granični prijelazi ilok ilok 2 principovac principovac 2 tovarnik erdut i batina zbog povećanog dolaska migranata iz srbije a otvoreno je jedino bajakovo,0
397,promet je obustavljen sa slovenijom na graničnom prijelazu harmica a na graničnom prijelazu bregana prema sloveniji promet protječe jednim trakom na ulasku i izlasku,1
399,prema informacijama koje su objavili slovenski mediji do sada je od izbjeglica i migranata koji su ušli u sloveniju njih nekoliko stotina prešlo u austriju,0
401,njih više od 90 posto kao konačni cilj navode njemačku ili skandinavske zemlje,1
404,lenora lemke imala je samo 15 godina kada je pobjegla iz njemačke i otišla u siriju,1
405,ubrzo nakon što je stigla na teritorij pod kontrolom isisa kao članica te skupine udala se za martina lemkea,0
406,no kako se isis povlačio sa svojih područja nije se adekvatno brinuo za svoje članove pa je ona sada majka dvoje djece ostavljena da se sama brine za sebe i svoju obitelj piše cnn,1
407,ne razmišljaju o tome što će biti s nama kada izgubimo gradove,1
408,čovjek bi pomislio islamska država,0
409,oni su veliki,1
410,pomoći će vam,0
411,no kada se dogodi ovakva situacija jednostavno vas smjeste u džamiju i gotovo rekla je lenora lemke,0
412,19godišnja lenora kazala je kako se ne sjeća kada se zadnji put istuširala,0
413,zna da je prošlo točno 20 dana otkako se obrisala nakon rođenja svoje nove bebe marije,0
414,nakon porođaja ugrijala sam vodu i očistila se rekla je,0
415,u krilu joj se prilikom razgovora s novinarima igrala druga kći habiba stara 16 mjeseci,1
416,lemke je zatim izvadila svoju njemačku putovnicu uvjerena kako će uskoro moći odvesti svoju djecu natrag u njemačku,0
417,nadam se da će imati dobru budućnost,1
418,stvarno se tome nadam osobito za nju rekla je pokazavši pritom na novorođeno dijete,0
419,nije do sada imala dom ni igračke hranu ili mlijeko,0
420,želim joj sve to pružiti,1
421,nadam se da će se to ostvariti da će imati normalan dječji život život bez bombi,1
423,u pritvoru je na tisuće drugih članova dok se za nekoliko stotina njih smatra da dolaze iz europskih zemalja,1
