id,tokens,label,pos
67,"[""pretpostavljam"",""da"",""je"",""kada"",""bombardirate"",""tako"",""puno"",""zemalja"",""odjednom"",""teško"",""to"",""pratiti"",""napisala"",""je"",""libanonska"",""geopolitička"",""komentatorica"",""sarah"",""abdallah""]","[0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0]","[""VERB"",""PART"",""AUX"",""ADV"",""VERB"",""ADV"",""ADV"",""NOUN"",""ADV"",""ADV"",""DET"",""VERB"",""VERB"",""AUX"",""ADJ"",""ADJ"",""NOUN"",""PROPN"",""X""]"
68,"[""presskonferencija"",""na"",""kojoj"",""se"",""biden"",""spetljao"",""održana"",""je"",""završnog"",""dana"",""redovitog"",""godišnjeg"",""summita"",""sedam"",""najrazvijenijih"",""ekonomija"",""svijeta"",""g7"",""u"",""cornwallu"",""u"",""engleskoj""]","[0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""NOUN"",""ADP"",""DET"",""PRON"",""PROPN"",""VERB"",""ADJ"",""AUX"",""ADJ"",""NOUN"",""ADJ"",""ADJ"",""NOUN"",""NUM"",""ADJ"",""NOUN"",""NOUN"",""X"",""ADP"",""NOUN"",""ADP"",""ADJ""]"
69,"[""biden"",""se"",""u"",""utorak"",""nalazi"",""s"",""čelnicima"",""europske"",""unije"",""u"",""bruxellesu"",""a"",""za"",""srijedu"",""je"",""zakazan"",""susret"",""s"",""ruskim"",""predsjednikom"",""vladimirom"",""putinom"",""u"",""ženevi""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""PROPN"",""PRON"",""ADP"",""NOUN"",""VERB"",""ADP"",""NOUN"",""ADJ"",""NOUN"",""ADP"",""NOUN"",""CCONJ"",""ADP"",""NOUN"",""AUX"",""ADJ"",""NOUN"",""ADP"",""ADJ"",""NOUN"",""NOUN"",""NOUN"",""ADP"",""NOUN""]"
70,"[""sirija"",""je"",""danas"",""kritizirala"",""američkog"",""predsjednika"",""donalda"",""trumpa"",""koji"",""je"",""dan"",""prije"",""izjavio"",""da"",""je"",""planirao"",""eliminirati"",""sirijskog"",""predsjednika"",""bašara"",""alasada"",""ocijenivši"",""da"",""su"",""sjedinjene"",""države"",""država"",""razbojnika"",""i"",""bezakonja"",""prenijela"",""je"",""službena"",""agencija"",""sana""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0]","[""NOUN"",""AUX"",""ADV"",""VERB"",""ADJ"",""NOUN"",""NOUN"",""NOUN"",""DET"",""AUX"",""NOUN"",""ADV"",""VERB"",""PART"",""AUX"",""VERB"",""VERB"",""ADJ"",""NOUN"",""NOUN"",""NOUN"",""ADV"",""PART"",""AUX"",""ADJ"",""NOUN"",""NOUN"",""NOUN"",""CCONJ"",""NOUN"",""VERB"",""AUX"",""ADJ"",""NOUN"",""NOUN""]"
72,"[""izjave"",""američkog"",""predsjednika"",""jasno"",""pokazuju"",""razinu"",""nepromišljenih"",""političkih"",""poteza"",""sjedinjenih"",""država"",""ocijenilo"",""je"",""u"",""utorak"",""sirijsko"",""ministarstvo"",""vanjskih"",""poslova""]","[0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0]","[""NOUN"",""ADJ"",""NOUN"",""ADV"",""VERB"",""NOUN"",""ADJ"",""ADJ"",""NOUN"",""ADJ"",""NOUN"",""VERB"",""AUX"",""ADP"",""NOUN"",""ADJ"",""NOUN"",""ADJ"",""NOUN""]"
73,"[""trumpovo"",""priznanje"",""potvrđuje"",""da"",""su"",""sjedinjene"",""države"",""država"",""razbojnika"",""i"",""bezakonja"",""koja"",""koristi"",""jednake"",""metode"",""kao"",""i"",""terorističke"",""organizacije"",""odnosno"",""ubojstva"",""i"",""likvidacije"",""dodaje"",""ministarstvo""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0]","[""ADJ"",""NOUN"",""VERB"",""PART"",""AUX"",""ADJ"",""NOUN"",""NOUN"",""NOUN"",""CCONJ"",""NOUN"",""DET"",""VERB"",""ADJ"",""NOUN"",""SCONJ"",""CCONJ"",""ADJ"",""NOUN"",""ADV"",""NOUN"",""CCONJ"",""NOUN"",""VERB"",""NOUN""]"
74,"[""trump"",""je"",""u"",""rujnu"",""2018"",""kazao"",""da"",""šefu"",""pentagona"",""nikada"",""nije"",""spomenuo"",""moguće"",""asadovo"",""ubojstvo""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""PROPN"",""AUX"",""ADP"",""NOUN"",""NUM"",""VERB"",""PART"",""NOUN"",""NOUN"",""ADV"",""AUX"",""VERB"",""ADJ"",""ADV"",""NOUN""]"
75,"[""trump"",""je"",""u"",""travnju"",""2017"",""naredio"",""bombardiranje"",""sirijske"",""vojne"",""baze"",""zbog"",""napada"",""sarinom"",""pripisanog"",""sirijskom"",""režimu"",""a"",""u"",""kojem"",""je"",""poginulo"",""više"",""od"",""80"",""civila""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0]","[""PROPN"",""AUX"",""ADP"",""NOUN"",""NUM"",""VERB"",""NOUN"",""ADJ"",""ADJ"",""NOUN"",""ADP"",""NOUN"",""NOUN"",""ADJ"",""ADJ"",""NOUN"",""CCONJ"",""ADP"",""DET"",""AUX"",""VERB"",""ADV"",""ADP"",""NUM"",""NOUN""]"
79,"[""vlak"",""i"",""dalje"",""čeka"",""na"",""stanici"",""u"",""tovarniku""]","[0,0,0,0,0,0,0,0]","[""NOUN"",""CCONJ"",""ADV"",""VERB"",""ADP"",""NOUN"",""ADP"",""NOUN""]"
80,"[""do"",""sada"",""je"",""u"",""njega"",""ušlo"",""oko"",""370"",""ljudi"",""a"",""čini"",""se"",""da"",""vlak"",""prema"",""zagrebu"",""neće"",""krenuti"",""dok"",""se"",""ne"",""popuni""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""ADP"",""ADV"",""AUX"",""ADP"",""PRON"",""VERB"",""ADV"",""NUM"",""NOUN"",""CCONJ"",""VERB"",""PRON"",""PART"",""NOUN"",""ADP"",""NOUN"",""AUX"",""VERB"",""SCONJ"",""PRON"",""PART"",""VERB""]"
81,"[""ranko"",""ostojić"",""posjetio"",""je"",""granični"",""prijelaz"",""tovarnik"",""i"",""dao"",""izjavu"",""za"",""medije""]","[0,0,0,0,0,0,0,0,1,0,0,0]","[""NOUN"",""NOUN"",""VERB"",""AUX"",""ADJ"",""NOUN"",""NOUN"",""CCONJ"",""VERB"",""NOUN"",""ADP"",""NOUN""]"
82,"[""rekao"",""je"",""da"",""je"",""u"",""hrvatsku"",""ušlo"",""1300"",""izbjeglica"",""i"",""poručio"",""da"",""nema"",""razloga"",""za"",""paniku""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""VERB"",""AUX"",""PART"",""AUX"",""ADP"",""ADJ"",""VERB"",""NUM"",""NOUN"",""CCONJ"",""VERB"",""PART"",""VERB"",""NOUN"",""ADP"",""NOUN""]"
84,"[""velik"",""broj"",""ljudi"",""će"",""otići"",""u"",""druge"",""centre"",""rekao"",""je"",""ostojić"",""dodavši"",""da"",""je"",""ova"",""zemlja"",""i"",""prije"",""primala"",""puno"",""ljudi""]","[0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0]","[""ADJ"",""NOUN"",""NOUN"",""AUX"",""VERB"",""ADP"",""ADJ"",""NOUN"",""VERB"",""AUX"",""NOUN"",""ADV"",""PART"",""AUX"",""DET"",""NOUN"",""CCONJ"",""ADV"",""VERB"",""ADV"",""NOUN""]"
85,"[""naši"",""kapaciteti"",""za"",""prvi"",""prihvat"",""su"",""1800"",""ljudi"",""što"",""se"",""danas"",""pokazalo"",""dovoljno""]","[0,0,0,0,0,0,0,0,0,0,0,1,0]","[""DET"",""NOUN"",""ADP"",""ADJ"",""NOUN"",""AUX"",""NUM"",""NOUN"",""PRON"",""PRON"",""ADV"",""VERB"",""ADV""]"
86,"[""nakon"",""toga"",""uz"",""alternativne"",""centre"",""možemo"",""primiti"",""još"",""ljudi"",""kaže"",""ostojić"",""te"",""dodaje"",""da"",""će"",""vrijeme"",""pokazati"",""tko"",""može"",""dobiti"",""zaštitu"",""a"",""tko"",""ne""]","[0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0]","[""ADV"",""DET"",""ADP"",""ADJ"",""NOUN"",""VERB"",""VERB"",""ADV"",""NOUN"",""VERB"",""NOUN"",""PRON"",""VERB"",""PART"",""AUX"",""NOUN"",""VERB"",""PRON"",""VERB"",""VERB"",""NOUN"",""CCONJ"",""PRON"",""PART""]"
87,"[""demantirao"",""je"",""i"",""da"",""hrvatska"",""planira"",""organizirati"",""koridor"",""kojim"",""bi"",""izbjeglice"",""prolazile"",""prema"",""drugim"",""zemljama"",""europske"",""unije""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0]","[""VERB"",""AUX"",""CCONJ"",""PART"",""ADJ"",""VERB"",""VERB"",""NOUN"",""DET"",""AUX"",""NOUN"",""VERB"",""ADP"",""ADJ"",""NOUN"",""ADJ"",""NOUN""]"
90,"[""imamo"",""kvalitetnu"",""kontrolu"",""granice""]","[0,0,0,0]","[""VERB"",""ADJ"",""NOUN"",""NOUN""]"
92,"[""ako"",""se"",""dogodi"",""da"",""budu"",""stizali"",""veliki"",""valovi"",""izbjeglica"",""konkretno"",""iz"",""grčke"",""i"",""drugih"",""zemalja"",""preko"",""srbije"",""tada"",""ćemo"",""morati"",""razmišljati"",""o"",""drugim"",""postupcima"",""kaže"",""ostojić""]","[0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""SCONJ"",""PRON"",""VERB"",""PART"",""AUX"",""VERB"",""ADJ"",""NOUN"",""NOUN"",""ADV"",""ADP"",""ADJ"",""CCONJ"",""ADJ"",""NOUN"",""ADP"",""PROPN"",""ADV"",""AUX"",""VERB"",""VERB"",""ADP"",""ADJ"",""NOUN"",""VERB"",""NOUN""]"
94,"[""vlak"",""ima"",""11"",""vagona"",""i"",""može"",""primiti"",""1000"",""ljudi""]","[0,0,0,0,0,0,1,0,0]","[""NOUN"",""VERB"",""NUM"",""NOUN"",""CCONJ"",""VERB"",""VERB"",""NUM"",""NOUN""]"
95,"[""do"",""2050"",""sati"",""republika"",""hrvatska"",""prihvatila"",""je"",""ukupno"",""1191"",""osobu""]","[0,0,0,0,0,1,0,0,0,0]","[""ADP"",""NUM"",""NOUN"",""NOUN"",""ADJ"",""VERB"",""AUX"",""ADV"",""NUM"",""NOUN""]"
96,"[""od"",""tog"",""broja"",""818"",""je"",""muškaraca"",""189"",""žena"",""te"",""184"",""djece""]","[1,1,1,0,0,0,0,0,0,0,0]","[""ADP"",""DET"",""NOUN"",""NUM"",""AUX"",""NOUN"",""NUM"",""NOUN"",""PRON"",""NUM"",""NOUN""]"
97,"[""u"",""registracijskom"",""centru"",""u"",""ježevu"",""trenutno"",""se"",""nalaze"",""303"",""osobe"",""priopćeno"",""je"",""iz"",""mupa""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""ADP"",""ADJ"",""NOUN"",""ADP"",""NOUN"",""ADV"",""PRON"",""VERB"",""NUM"",""NOUN"",""ADJ"",""AUX"",""ADP"",""NOUN""]"
98,"[""ranko"",""ostojić"",""se"",""u"",""večernjim"",""satima"",""sastao"",""s"",""ministrom"",""unutarnjih"",""poslova"",""srbije"",""nebojšom"",""stefanovićem""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""NOUN"",""NOUN"",""PRON"",""ADP"",""ADJ"",""NOUN"",""VERB"",""ADP"",""NOUN"",""ADJ"",""NOUN"",""PROPN"",""NOUN"",""NOUN""]"
99,"[""oko"",""22"",""sata"",""će"",""ostojić"",""dati"",""izjavu"",""novinarima"",""u"",""tovarniku""]","[0,0,0,0,0,1,0,0,0,0]","[""ADV"",""NUM"",""NOUN"",""AUX"",""NOUN"",""VERB"",""NOUN"",""NOUN"",""ADP"",""NOUN""]"
100,"[""hrvatska"",""se"",""može"",""nositi"",""s"",""nekoliko"",""tisuća"",""migranata"",""ali"",""ne"",""i"",""s"",""desecima"",""tisuća"",""ljudi"",""izjavila"",""je"",""u"",""srijedu"",""ministrica"",""vanjskih"",""i"",""europskih"",""poslova"",""vesna"",""pusić"",""ističući"",""da"",""bi"",""u"",""tom"",""slučaju"",""hrvatska"",""zatražila"",""pomoć"",""europskih"",""i"",""izvaneuropskih"",""zemalja""]","[0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1]","[""ADJ"",""PRON"",""VERB"",""VERB"",""ADP"",""ADV"",""NOUN"",""NOUN"",""CCONJ"",""PART"",""CCONJ"",""ADP"",""NOUN"",""NOUN"",""NOUN"",""VERB"",""AUX"",""ADP"",""NOUN"",""NOUN"",""ADJ"",""CCONJ"",""ADJ"",""NOUN"",""ADJ"",""NOUN"",""ADV"",""PART"",""AUX"",""ADP"",""DET"",""NOUN"",""ADJ"",""VERB"",""NOUN"",""ADJ"",""CCONJ"",""ADJ"",""NOUN""]"
101,"[""ako"",""ti"",""brojevi"",""prijeđu"",""tisuće"",""mi"",""se"",""s"",""time"",""sada"",""možemo"",""nositi"",""ali"",""s"",""desecima"",""tisuća"",""naprosto"",""ne"",""možemo"",""nemamo"",""kapaciteta"",""kazala"",""je"",""pusić"",""u"",""razgovoru"",""za"",""dnevnik"",""htva""]","[0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""SCONJ"",""PRON"",""NOUN"",""VERB"",""NOUN"",""PRON"",""PRON"",""ADP"",""DET"",""ADV"",""VERB"",""VERB"",""CCONJ"",""ADP"",""NOUN"",""NOUN"",""ADV"",""PART"",""VERB"",""VERB"",""NOUN"",""VERB"",""AUX"",""NOUN"",""ADP"",""NOUN"",""ADP"",""NOUN"",""NOUN""]"
102,"[""razgovaramo"",""s"",""nekim"",""zemljama"",""da"",""nam"",""pomognu"",""europskim"",""i"",""izvaneuropskim"",""ako"",""ti"",""brojevi"",""budu"",""veći"",""dodala"",""je"",""pusić"",""i"",""podsjetila"",""da"",""hrvatska"",""u"",""tom"",""slučaju"",""imala"",""na"",""raspolaganju"",""i"",""financijsku"",""pomoć"",""europske"",""unije""]","[1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""VERB"",""ADP"",""DET"",""NOUN"",""PART"",""PRON"",""VERB"",""ADJ"",""CCONJ"",""ADJ"",""SCONJ"",""PRON"",""NOUN"",""AUX"",""ADJ"",""VERB"",""AUX"",""NOUN"",""CCONJ"",""VERB"",""PART"",""ADJ"",""ADP"",""DET"",""NOUN"",""VERB"",""ADP"",""NOUN"",""CCONJ"",""ADJ"",""NOUN"",""ADJ"",""NOUN""]"
103,"[""tijekom"",""noći"",""se"",""očekuje"",""još"",""osam"",""autobusa"",""s"",""izbjeglicama"",""potvrdio"",""je"",""glasnogovornik"",""pu"",""vukovarskosrijemske"",""domagoj"",""džigmunović""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""ADP"",""NOUN"",""PRON"",""VERB"",""ADV"",""NUM"",""NOUN"",""ADP"",""NOUN"",""VERB"",""AUX"",""NOUN"",""X"",""ADJ"",""NOUN"",""X""]"
104,"[""dodao"",""je"",""da"",""je"",""vlak"",""koji"",""je"",""poslan"",""u"",""vinkovce"",""spreman"",""za"",""transport"",""izbjeglica"",""ali"",""zasad"",""nije"",""bilo"",""potrebe"",""da"",""ga"",""se"",""koristi"",""jer"",""su"",""autobusi"",""dovoljni""]","[1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""VERB"",""AUX"",""PART"",""AUX"",""NOUN"",""DET"",""AUX"",""ADJ"",""ADP"",""NOUN"",""ADJ"",""ADP"",""NOUN"",""NOUN"",""CCONJ"",""ADV"",""AUX"",""AUX"",""NOUN"",""PART"",""PRON"",""PRON"",""VERB"",""SCONJ"",""AUX"",""NOUN"",""ADJ""]"
105,"[""policija"",""tijekom"",""dana"",""nije"",""zabilježila"",""nikakve"",""incidente""]","[0,0,0,0,1,0,0]","[""NOUN"",""ADP"",""NOUN"",""AUX"",""VERB"",""DET"",""NOUN""]"
106,"[""ogroman"",""broj"",""osoba"",""dolazi"",""na"",""granicu"",""a"",""to"",""i"",""kod"",""nas"",""izaziva"",""zebnju"",""i"",""strah"",""u"",""kojem"",""pravcu"",""to"",""sve"",""ide""]","[1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0]","[""ADJ"",""NOUN"",""NOUN"",""VERB"",""ADP"",""NOUN"",""CCONJ"",""DET"",""CCONJ"",""ADP"",""PRON"",""VERB"",""NOUN"",""CCONJ"",""NOUN"",""ADP"",""DET"",""NOUN"",""DET"",""ADJ"",""VERB""]"
107,"[""imamo"",""raspoložive"",""kapacitete"",""određen"",""broj"",""osoba"",""koji"",""se"",""može"",""obraditi"",""i"",""odvesti"",""s"",""ovoga"",""prostora"",""izjavio"",""je"",""za"",""rtl"",""zdravko"",""kelić"",""načelnik"",""kriznog"",""stožera"",""vukovarskosrijemske"",""županije""]","[0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""VERB"",""ADJ"",""NOUN"",""ADJ"",""NOUN"",""NOUN"",""DET"",""PRON"",""VERB"",""VERB"",""CCONJ"",""VERB"",""ADP"",""DET"",""NOUN"",""VERB"",""AUX"",""ADP"",""X"",""NOUN"",""NOUN"",""NOUN"",""ADJ"",""NOUN"",""ADJ"",""NOUN""]"
108,"[""na"",""pitanje"",""zašto"",""izbjeglice"",""nisu"",""prevezene"",""vlakom"",""koji"",""čeka"",""u"",""vinkovcima"",""kelić"",""kaže"",""ljudi"",""žele"",""autobusima"",""jer"",""smatraju"",""da"",""je"",""to"",""možda"",""brži"",""i"",""jednostavniji"",""način""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""ADP"",""NOUN"",""ADV"",""NOUN"",""AUX"",""ADJ"",""NOUN"",""DET"",""VERB"",""ADP"",""NOUN"",""NOUN"",""VERB"",""NOUN"",""VERB"",""NOUN"",""SCONJ"",""VERB"",""PART"",""AUX"",""DET"",""ADV"",""ADJ"",""CCONJ"",""ADJ"",""NOUN""]"
109,"[""autobuse"",""moram"",""jasno"",""i"",""glasno"",""reći"",""smo"",""mi"",""kao"",""najsiromašnija"",""županija"",""organizirali"",""i"",""mi"",""ih"",""plaćamo""]","[0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0]","[""NOUN"",""VERB"",""ADV"",""CCONJ"",""ADV"",""VERB"",""AUX"",""PRON"",""SCONJ"",""ADJ"",""NOUN"",""VERB"",""CCONJ"",""PRON"",""PRON"",""VERB""]"
110,"[""stavili"",""smo"",""se"",""na"",""raspolaganje""]","[1,1,0,1,1]","[""VERB"",""AUX"",""PRON"",""ADP"",""NOUN""]"
112,"[""međutim"",""ova"",""situacija"",""neću"",""reći"",""da"",""izmiče"",""kontroli"",""ali"",""ogroman"",""broj"",""osoba"",""dolazi"",""na"",""granicu"",""što"",""nije"",""dobro""]","[0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0]","[""ADV"",""DET"",""NOUN"",""AUX"",""VERB"",""PART"",""VERB"",""NOUN"",""CCONJ"",""ADJ"",""NOUN"",""NOUN"",""VERB"",""ADP"",""NOUN"",""PRON"",""AUX"",""ADV""]"
114,"[""ali"",""i"",""koliko"",""ćemo"",""mi"",""moći"",""posao"",""odraditi""]","[0,0,0,0,0,0,0,0]","[""CCONJ"",""CCONJ"",""ADV"",""AUX"",""PRON"",""VERB"",""NOUN"",""VERB""]"
115,"[""moramo"",""ozbiljnije"",""shvatiti"",""ovaj"",""posao""]","[0,0,0,0,0]","[""VERB"",""ADV"",""VERB"",""DET"",""NOUN""]"
116,"[""želim"",""poslati"",""poruku"",""svim"",""institucijama"",""koje"",""se"",""trebaju"",""ozbiljno"",""pozabaviti"",""ovim"",""problemom"",""uključite"",""se"",""maksimalno""]","[0,1,1,0,0,0,0,0,0,0,0,0,0,0,0]","[""VERB"",""VERB"",""NOUN"",""ADJ"",""NOUN"",""DET"",""PRON"",""VERB"",""ADV"",""VERB"",""DET"",""NOUN"",""VERB"",""PRON"",""ADV""]"
117,"[""snage"",""koje"",""su"",""nam"",""trebale"",""doći"",""pomoći"",""ovdje"",""iz"",""državne"",""vlasti"",""iz"",""zagreba"",""nisu"",""nam"",""došle"",""pomoći"",""rekao"",""je"",""kelić""]","[1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""NOUN"",""DET"",""AUX"",""PRON"",""VERB"",""VERB"",""VERB"",""ADV"",""ADP"",""ADJ"",""NOUN"",""ADP"",""NOUN"",""AUX"",""PRON"",""VERB"",""VERB"",""VERB"",""AUX"",""NOUN""]"
118,"[""do"",""19"",""sati"",""u"",""republiku"",""hrvatsku"",""ušlo"",""je"",""892"",""migranta"",""od"",""toga"",""360"",""ih"",""je"",""upućeno"",""u"",""registracijski"",""centar"",""u"",""ježevu""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""ADP"",""NUM"",""NOUN"",""ADP"",""NOUN"",""ADJ"",""VERB"",""AUX"",""NUM"",""NOUN"",""ADP"",""DET"",""NUM"",""PRON"",""AUX"",""ADJ"",""ADP"",""ADJ"",""NOUN"",""ADP"",""NOUN""]"
119,"[""u"",""tijeku"",""su"",""pripreme"",""za"",""uspostavu"",""i"",""drugih"",""registracijskih"",""centara"",""i"",""objekata"",""za"",""smještaj"",""priopćeno"",""je"",""iz"",""policije""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""ADP"",""NOUN"",""AUX"",""NOUN"",""ADP"",""NOUN"",""CCONJ"",""ADJ"",""ADJ"",""NOUN"",""CCONJ"",""NOUN"",""ADP"",""NOUN"",""ADJ"",""AUX"",""ADP"",""NOUN""]"
121,"[""u"",""tijeku"",""je"",""organizacija"",""privremenog"",""premještaja"",""tražitelja"",""azila"",""koji"",""su"",""otprije"",""smješteni"",""u"",""prihvatilištu"",""za"",""tražitelje"",""azila"",""u"",""zagrebu"",""u"",""porinu""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""ADP"",""NOUN"",""AUX"",""NOUN"",""ADJ"",""NOUN"",""NOUN"",""NOUN"",""DET"",""AUX"",""ADV"",""ADJ"",""ADP"",""NOUN"",""ADP"",""NOUN"",""NOUN"",""ADP"",""NOUN"",""ADP"",""NOUN""]"
122,"[""oni"",""će"",""biti"",""premješteni"",""u"",""prihvatilište"",""za"",""tražitelje"",""azila"",""u"",""kutini""]","[0,0,0,0,0,0,0,0,0,0,0]","[""PRON"",""AUX"",""AUX"",""ADJ"",""ADP"",""NOUN"",""ADP"",""NOUN"",""NOUN"",""ADP"",""NOUN""]"
123,"[""na"",""taj"",""način"",""porin"",""će"",""se"",""od"",""sutra"",""do"",""daljnjega"",""koristiti"",""samo"",""za"",""potrebe"",""registracije"",""i"",""smještaja"",""ranjivih"",""osoba"",""iz"",""migracijske"",""krize"",""i"",""potencijalne"",""tražitelje"",""azila"",""poručuju"",""iz"",""mupa""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0]","[""ADP"",""DET"",""NOUN"",""NOUN"",""AUX"",""PRON"",""ADP"",""ADV"",""ADP"",""ADJ"",""VERB"",""ADV"",""ADP"",""NOUN"",""NOUN"",""CCONJ"",""NOUN"",""ADJ"",""NOUN"",""ADP"",""ADJ"",""NOUN"",""CCONJ"",""ADJ"",""NOUN"",""NOUN"",""VERB"",""ADP"",""NOUN""]"
125,"[""mjere"",""prihvata"",""i"",""daljnjeg"",""smještaja"",""izbjeglica"",""koje"",""su"",""nakon"",""zatvaranja"",""mađarske"",""granice"",""prema"",""srbiji"",""od"",""srijede"",""preusmjerava"",""prema"",""hrvatskoj"",""provodi"",""policija"",""zajedno"",""sa"",""hrvatskim"",""crvenim"",""križem"",""i"",""državnom"",""upravom"",""za"",""zaštitu"",""i"",""spašavanje"",""mjere""]","[1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""NOUN"",""VERB"",""CCONJ"",""ADJ"",""NOUN"",""NOUN"",""DET"",""AUX"",""ADV"",""NOUN"",""ADJ"",""NOUN"",""ADP"",""NOUN"",""ADP"",""NOUN"",""VERB"",""ADP"",""ADJ"",""VERB"",""NOUN"",""ADV"",""ADP"",""ADJ"",""ADJ"",""NOUN"",""CCONJ"",""ADJ"",""NOUN"",""ADP"",""NOUN"",""CCONJ"",""NOUN"",""NOUN""]"
126,"[""do"",""1725"",""sati"",""u"",""policijskoj"",""postaji"",""tovarnik"",""primljeno"",""je"",""536"",""osoba"",""a"",""vukovarskosrijemska"",""policija"",""je"",""do"",""1650"",""sati"",""u"",""nezakonitom"",""prelasku"",""granice"",""zatekla"",""533"",""osobe""]","[0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""ADP"",""NUM"",""NOUN"",""ADP"",""ADJ"",""NOUN"",""NOUN"",""ADJ"",""AUX"",""NUM"",""NOUN"",""CCONJ"",""ADJ"",""NOUN"",""AUX"",""ADP"",""NUM"",""NOUN"",""ADP"",""ADJ"",""NOUN"",""NOUN"",""VERB"",""NUM"",""NOUN""]"
127,"[""mup"",""navode"",""da"",""provedene"",""prve"",""mjere"",""sigurnosnog"",""pregleda"",""i"",""prihvata"",""nakon"",""čega"",""su"",""autobusima"",""krenuli"",""u"",""prihvatni"",""centar"",""za"",""strance"",""ježevo"",""gdje"",""je"",""formiran"",""privremeni"",""registracijski"",""punkt""]","[0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""NOUN"",""VERB"",""PART"",""ADJ"",""ADJ"",""NOUN"",""ADJ"",""NOUN"",""CCONJ"",""VERB"",""ADV"",""PRON"",""AUX"",""NOUN"",""VERB"",""ADP"",""ADJ"",""NOUN"",""ADP"",""NOUN"",""ADJ"",""ADV"",""AUX"",""ADJ"",""ADJ"",""ADJ"",""NOUN""]"
128,"[""dosad"",""je"",""u"",""registracijskom"",""centru"",""u"",""ježevu"",""uz"",""organizirani"",""prijevoz"",""i"",""pratnju"",""upućeno"",""311"",""osoba"",""a"",""163"",""je"",""već"",""stiglo"",""i"",""upućeno"",""u"",""postupak"",""registracije"",""pružanja"",""liječničke"",""pomoći"",""i"",""pomoći"",""hrvatskog"",""crvenog"",""križa""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0]","[""ADV"",""AUX"",""ADP"",""ADJ"",""NOUN"",""ADP"",""NOUN"",""ADP"",""ADJ"",""NOUN"",""CCONJ"",""NOUN"",""ADJ"",""NUM"",""NOUN"",""CCONJ"",""NUM"",""AUX"",""ADV"",""VERB"",""CCONJ"",""ADJ"",""ADP"",""NOUN"",""NOUN"",""NOUN"",""ADJ"",""VERB"",""CCONJ"",""VERB"",""ADJ"",""ADJ"",""NOUN""]"
